tweetId|tweetDate|tweetText|hashTag|hashtagList|location|numberRetweets|userMentions_userName|attitude
1012320550478376960|06-28-2018|@USDA Every time a prison is built! MORE HEROIN! A direct link between those who own prisons ! And those who bring in the bulk of heroin||||0|@USDA|positive
1012320357125185537|06-28-2018|RT @FarmPolicy: Approximately 9% of #corn production is within an area experiencing #drought.  @USDA, Office of the Chief Economist. https:?|#corn,#drought|#corn,#drought||3|@FarmPolicy,@USDA|positive
1012320266393964546|06-28-2018|Approximately 10% of #soybean production is within an area experiencing #drought.  @USDA, Office of the Chief Econo? https://t.co/NO89ylemT5|#soybean,#drought|#soybean,#drought||2|@USDA|positive
1012320233179308037|06-28-2018|RT @USDA: USDA Responds to #OpioidCrisis in Rural America - https://t.co/l7B3NdYphz|#OpioidCrisis|#OpioidCrisis||6|@USDA|positive
1012320094062555136|06-28-2018|SO THAT THAT MEANS @USDA " https://t.co/pcen6DTuPp||||0|@USDA|positive
1012320047480688647|06-28-2018|Approximately 9% of #corn production is within an area experiencing #drought.  @USDA, Office of the Chief Economist. https://t.co/EGtqkRbo3r|#corn,#drought|#corn,#drought||3|@USDA|positive
1012319951477264386|06-28-2018|@POTUS @SecretarySonny @SecretaryAcosta @USRepRickNolan @RepTomEmmer @RepTimWalz @RepErikPaulsen @RepJasonLewis? https://t.co/fw9Umqu2eF||||7|@POTUS,@SecretarySonny,@SecretaryAcosta,@USRepRickNolan,@RepTomEmmer,@RepTimWalz,@RepErikPaulsen,@RepJasonLewis|positive
1012319924340084736|06-28-2018|RT @Forbes: Censky: Trade is very important for agriculture @USDA #ForbesAgTech https://t.co/XLfV3xdbtH|#ForbesAgTech|#ForbesAgTech||19|@Forbes,@USDA|positive
1012319492591046661|06-28-2018|RT @jmillerWFED: Details on phase 2 of the @OMBPress IT modernization effort with @USDA. @USGSA will have a busy summer ahead of itself. 
h?||||1|@jmillerWFED,@OMBPress,@USDA,@USGSA|positive
1012319413348036608|06-28-2018|RT @USDA: #July4th is next week! What are the biggest mistakes many of us will make on the #grill? USDA's Gary Crawford and @USDAFoodSafety?|#July4th,#grill|#July4th,#grill||15|@USDA,@USDAFoodSafety|positive
1012319380875759617|06-28-2018|RT @MinnesotaMiners: @SecretaryZinke @SecretarySonny Follow @POTUS lead and end the politically motivated mineral withdrawal in @SuperiorNF?||||9|@MinnesotaMiners,@SecretaryZinke,@SecretarySonny,@POTUS,@SuperiorNF|positive
1012319325053702144|06-28-2018|RT @MinnesotaMiners: @POTUS @SecretaryZinke @DOIDepSec @SecretarySonny @RepTomEmmer @RepGosar @RepWesterman @JeffSmalls @RepTipton @RepStev?||||5|@MinnesotaMiners,@POTUS,@SecretaryZinke,@DOIDepSec,@SecretarySonny,@RepTomEmmer,@RepGosar,@RepWesterman,@JeffSmalls,@RepTipton|positive
1012319291734142976|06-28-2018|@SecretaryZinke @SecretarySonny Follow @POTUS lead and end the politically motivated mineral withdrawal in? https://t.co/lk9InTI31C||||1|@SecretaryZinke,@SecretarySonny,@POTUS|positive
1012319239435415552|06-28-2018|@SecretaryZinke @SecretarySonny Follow @POTUS lead and end the politically motivated mineral withdrawal in? https://t.co/PO0vPpkJHG||||2|@SecretaryZinke,@SecretarySonny,@POTUS|positive
1012319173836460032|06-28-2018|RT @MinnesotaMiners: @SecretaryZinke @SecretarySonny Follow @POTUS lead and end the politically motivated mineral withdrawal in @SuperiorNF?||||9|@MinnesotaMiners,@SecretaryZinke,@SecretarySonny,@POTUS,@SuperiorNF|positive
1012318726992154625|06-28-2018|Our State Coordinator and #UMES Student  @sharonbmills , the second @USDA  Wallace-Carver Fellow from @UMESNews, at? https://t.co/8WS4AaiKBd|#UMES|#UMES||8|@sharonbmills,@USDA,@UMESNews|positive
1012317946373341185|06-28-2018|RT @GrowthEnergy: Thank you @SecretarySonny, @SenJoniErnst, and @ChuckGrassley for standing up for farm families and continuing to push for?||||929|@GrowthEnergy,@SecretarySonny,@SenJoniErnst,@ChuckGrassley|positive
1012317136818245632|06-28-2018|@SecretaryZinke @SecretarySonny Follow @POTUS lead and end the politically motivated mineral withdrawal in? https://t.co/AkK4spxmnp||||9|@SecretaryZinke,@SecretarySonny,@POTUS|positive
1012316742868131840|06-28-2018|RT @LaraLeaTrump: Thank u @SecretarySonny & John & Sadie Middleton! The Middletons are Maryland dog breeders taking great care to raise the?||||141|@LaraLeaTrump,@SecretarySonny|positive
1012315922969722880|06-28-2018|Meet Brooke Penaluna, a research fisheries biologist at the @USDA Forest Service. https://t.co/8r6wvzh8Wf https://t.co/gbCwI7tnYq||||3|@USDA|positive
1012315754727911429|06-28-2018|#Drought Monitor: South- June 25 @USDA statistics indicated that 41% of pastures and rangeland were in poor to very? https://t.co/J4iWLSFQp1|#Drought|#Drought||0|@USDA|positive
1012315464700256256|06-28-2018|@POTUS @SecretaryZinke @DOIDepSec @SecretarySonny @RepTomEmmer @RepGosar @RepWesterman @JeffSmalls @RepTipton? https://t.co/t0lRATo8Vh||||5|@POTUS,@SecretaryZinke,@DOIDepSec,@SecretarySonny,@RepTomEmmer,@RepGosar,@RepWesterman,@JeffSmalls,@RepTipton|positive
1012315389206900737|06-28-2018|RT @victor_mbao: #DYK some Babesia species escape the hosts defences by clinging to the walls of blood vessels? What if we knocked out the?|#DYK|#DYK||2|@victor_mbao|positive
1012314677727113216|06-28-2018|RT @MinnesotaMiners: @POTUS @SecretaryZinke @DOIDepSec @KMBenedetto @SecretarySonny @USRepRickNolan @RepGosar @RepWesterman @JeffSmalls @Re?||||5|@MinnesotaMiners,@POTUS,@SecretaryZinke,@DOIDepSec,@KMBenedetto,@SecretarySonny,@USRepRickNolan,@RepGosar,@RepWesterman,@JeffSmalls|positive
1012314599939399680|06-28-2018|RT @Forbes: Censky: Trade is very important for agriculture @USDA #ForbesAgTech https://t.co/XLfV3xdbtH|#ForbesAgTech|#ForbesAgTech||19|@Forbes,@USDA|positive
1012314426127585280|06-28-2018|RT @MinnesotaMiners: @SecretaryZinke @DOIDepSec @KMBenedetto @SecretarySonny @USRepRickNolan @RepTomEmmer @RepGosar @RepWesterman @JeffSmal?||||5|@MinnesotaMiners,@SecretaryZinke,@DOIDepSec,@KMBenedetto,@SecretarySonny,@USRepRickNolan,@RepTomEmmer,@RepGosar,@RepWesterman|positive
1012314104399360000|06-28-2018|Let's make this happen! #SoilHealthForever

@USDA_NRCS @NACDconserve @IASWCD @IndianaNRCS @Nature_Indiana? https://t.co/9bxNOiOVgf|#SoilHealthForever|#SoilHealthForever||2|@USDA_NRCS,@NACDconserve,@IASWCD,@IndianaNRCS,@Nature_Indiana|positive
1012313453275635717|06-28-2018|Congratulations to these Georgia school districts for achieving @USDA recognition! ?? https://t.co/JjAsykdDNX? https://t.co/swSSsXHl00||||0|@USDA|positive
1012313073984688134|06-28-2018|@SecretaryZinke @DOIDepSec @KMBenedetto @SecretarySonny @USRepRickNolan @RepTomEmmer @RepGosar @RepWesterman? https://t.co/kTJD7Om79M||||5|@SecretaryZinke,@DOIDepSec,@KMBenedetto,@SecretarySonny,@USRepRickNolan,@RepTomEmmer,@RepGosar,@RepWesterman|positive
1012309893456461830|06-28-2018|@POTUS @SecretaryZinke @DOIDepSec @KMBenedetto @SecretarySonny @USRepRickNolan @RepGosar @RepWesterman @JeffSmalls? https://t.co/8uSTsHPTXa||||5|@POTUS,@SecretaryZinke,@DOIDepSec,@KMBenedetto,@SecretarySonny,@USRepRickNolan,@RepGosar,@RepWesterman,@JeffSmalls|positive
1012309694927527937|06-28-2018|RT @USDA: Where will you be viewing fireworks this #July4th? Here's a #tbt of Independence Day fireworks at the National Mall, in Washingto?|#July4th,#tbt|#July4th,#tbt||5|@USDA|positive
1012309080734687233|06-28-2018|RT @USDA: Where will you be viewing fireworks this #July4th? Here's a #tbt of Independence Day fireworks at the National Mall, in Washingto?|#July4th,#tbt|#July4th,#tbt||5|@USDA|positive
1012308585186021376|06-28-2018|RT @NRHA_Advocacy: We sincerely appreciate the critical work that @SenDonnelly, @SenPatRoberts, and many other rural advocates have done to?||||2|@NRHA_Advocacy,@SenDonnelly,@SenPatRoberts|positive
1012307668596293633|06-28-2018|If you haven't run a free Web Soil Survey map and report for your hunting land, you'll be surprised what you'll lea? https://t.co/cRoo3IM2et||||1||positive
1012307451327209472|06-28-2018|RT @FoodPrintsDC: This past school year, we were fortunate to have so many local FoodPrints supporters: parent-teacher associations, @OSSED?||||1|@FoodPrintsDC|positive
1012307298880978945|06-28-2018|RT @USDA: Where will you be viewing fireworks this #July4th? Here's a #tbt of Independence Day fireworks at the National Mall, in Washingto?|#July4th,#tbt|#July4th,#tbt||5|@USDA|positive
1012306765214466050|06-28-2018|RT @wefishhm70: @RepGosar @Replouiegohmert @RobWittman @RepStevePearce @RepLizCheney @RepRobBishop @RepGarretGraves @RepPaulCook @RepWester?||||2|@wefishhm70,@RepGosar,@replouiegohmert,@RobWittman,@RepStevePearce,@RepLizCheney,@RepRobBishop,@RepGarretGraves,@RepPaulCook|positive
1012306279895793666|06-28-2018|RT @wefishhm70: @RepGosar @Replouiegohmert @RobWittman @RepStevePearce @RepLizCheney @RepRobBishop @RepGarretGraves @RepPaulCook @RepWester?||||2|@wefishhm70,@RepGosar,@replouiegohmert,@RobWittman,@RepStevePearce,@RepLizCheney,@RepRobBishop,@RepGarretGraves,@RepPaulCook|positive
1012306211834916865|06-28-2018|RT @FishMaki: @RepGosar @Replouiegohmert @RobWittman @RepStevePearce @RepLizCheney @RepRobBishop @RepGarretGraves @RepPaulCook @RepWesterma?||||1|@FishMaki,@RepGosar,@replouiegohmert,@RobWittman,@RepStevePearce,@RepLizCheney,@RepRobBishop,@RepGarretGraves,@RepPaulCook|positive
1012306178938998784|06-28-2018|RT @FishMaki: @DOIDepSec @SecretarySonny @SecretaryRoss @SecretaryPerry @EPAScottPruitt @SecretaryAcosta @DonaldJTrump @amyklobuchar @reper?||||7|@FishMaki,@DOIDepSec,@SecretarySonny,@SecretaryRoss,@SecretaryPerry,@EPAScottPruitt,@SecretaryAcosta,@DonaldJTrump,@amyklobuchar|positive
1012306104850812928|06-28-2018|RT @caseliskar: @SecretarySonny The time has come to end the Environmental Assessment in @SuperiorNF . @forestservice has already determine?||||4|@caseliskar,@SecretarySonny,@SuperiorNF,@forestservice|positive
1012305646975356931|06-28-2018|RT @wefishhm70: @POTUS @SecretaryZinke @DOIDepSec @SecretarySonny @JeffSmalls @RepJasonLewis @collinpeterson @RepErikPaulsen @amyklobuchar?||||7|@wefishhm70,@POTUS,@SecretaryZinke,@DOIDepSec,@SecretarySonny,@JeffSmalls,@RepJasonLewis,@collinpeterson,@RepErikPaulsen,@amyklobuchar|positive
1012305388119691264|06-28-2018|RT @USDA: Where will you be viewing fireworks this #July4th? Here's a #tbt of Independence Day fireworks at the National Mall, in Washingto?|#July4th,#tbt|#July4th,#tbt||5|@USDA|positive
1012305144371916806|06-28-2018|Details on phase 2 of the @OMBPress IT modernization effort with @USDA. @USGSA will have a busy summer ahead of its? https://t.co/O9I8TGHa2s||||1|@OMBPress,@USDA,@USGSA|positive
1012305028562997248|06-28-2018|RT @USDA: Where will you be viewing fireworks this #July4th? Here's a #tbt of Independence Day fireworks at the National Mall, in Washingto?|#July4th,#tbt|#July4th,#tbt||5|@USDA|positive
1012304885918912514|06-28-2018|Interactive Food Buying Guide Provides Quick Access to Food Yield Information https://t.co/ET8eq3aAEh @USDA||||0|@USDA|positive
1012304584180752384|06-28-2018|RT @wefishhm70: @POTUS @SecretaryZinke @DOIDepSec @SecretarySonny @JeffSmalls @RepJasonLewis @collinpeterson @RepErikPaulsen @amyklobuchar?||||7|@wefishhm70,@POTUS,@SecretaryZinke,@DOIDepSec,@SecretarySonny,@JeffSmalls,@RepJasonLewis,@collinpeterson,@RepErikPaulsen,@amyklobuchar|positive
1012303909086486529|06-28-2018|RT @FishMaki: @SecretaryZinke @SecretaryRoss @SecretaryPerry @EPAScottPruitt @SecretarySonny @SecretaryAcosta @DonaldJTrump @GovMarkDayton?||||2|@FishMaki,@SecretaryZinke,@SecretaryRoss,@SecretaryPerry,@EPAScottPruitt,@SecretarySonny,@SecretaryAcosta,@DonaldJTrump,@GovMarkDayton|positive
1012303822805401601|06-28-2018|RT @wefishhm70: @POTUS @SecretaryZinke @SecretarySonny @SecretaryAcosta @DonaldJTrump @amyklobuchar @reperikpaulsen @reptimwalz @repjasonle?||||2|@wefishhm70,@POTUS,@SecretaryZinke,@SecretarySonny,@SecretaryAcosta,@DonaldJTrump,@amyklobuchar,@RepErikPaulsen,@RepTimWalz|positive
1012303596065394688|06-28-2018|RT @usdafsa: We are proud to support #dairy farmers during #NationalDairyMonth & every day. https://t.co/NvpfJJLK59|#dairy,#NationalDairyMonth|#dairy,#NationalDairyMonth||6|@usdafsa|positive
1012303562926370816|06-28-2018|RT @wefishhm70: @SecretaryZinke @DOIDepSec @SecretaryRoss @SecretaryPerry @EPAScottPruitt @SecretarySonny @SecretaryAcosta @DonaldJTrump @a?||||2|@wefishhm70,@SecretaryZinke,@DOIDepSec,@SecretaryRoss,@SecretaryPerry,@EPAScottPruitt,@SecretarySonny,@SecretaryAcosta,@DonaldJTrump|positive
1012303490398457856|06-28-2018|RT @wefishhm70: @RepGosar @Replouiegohmert @RepDLamborn @RobWittman @RepStevePearce @RepLizCheney @RepRobBishop @RepGarretGraves @RepPaulCo?||||2|@wefishhm70,@RepGosar,@replouiegohmert,@RepDLamborn,@RobWittman,@RepStevePearce,@RepLizCheney,@RepRobBishop,@RepGarretGraves|positive
1012303295711498241|06-28-2018|RT @FishMaki: @DOIDepSec @SecretarySonny @SecretaryRoss @SecretaryPerry @EPAScottPruitt @SecretaryAcosta @DonaldJTrump @amyklobuchar @reper?||||7|@FishMaki,@DOIDepSec,@SecretarySonny,@SecretaryRoss,@SecretaryPerry,@EPAScottPruitt,@SecretaryAcosta,@DonaldJTrump,@amyklobuchar|positive
1012302859579293696|06-28-2018|RT @SecretarySonny: Wrapping up a full day in Chicago with a meeting with @CMEGroup. Glad to be with former Secretary of Agriculture Dan Gl?||||27|@SecretarySonny,@CMEGroup|positive
1012302671942856705|06-28-2018|RT @GrowthEnergy: As June 1 marks the beginning of fuel restrictions on E15, leaders across the heartland are urging @USDA to push @EPA to?||||293|@GrowthEnergy,@USDA,@EPA|positive
1012301255480397825|06-28-2018|RT @Forbes: Censky: Trade is very important for agriculture @USDA #ForbesAgTech https://t.co/XLfV3xdbtH|#ForbesAgTech|#ForbesAgTech||19|@Forbes,@USDA|positive
1012300864969740290|06-28-2018|RT @GCSchoolsNC: Students at 30 GCS schools will benefit from the Fresh Fruit and Vegetable Program next school year. This @USDA program pr?||||2|@GCSchoolsNC,@USDA|positive
1012300832501575681|06-28-2018|.@USDA, @USGSA to award 8 IT modernization contracts by end of fiscal 2018 - read the full story by @jmillerWFED https://t.co/tdHrsXQz1o||||0|@USDA,@USGSA,@jmillerWFED|positive
1012300027195056130|06-28-2018|Students at 30 GCS schools will benefit from the Fresh Fruit and Vegetable Program next school year. This @USDA pro? https://t.co/aNeINUohHQ||||2|@USDA|positive
1012299212413906944|06-28-2018|RT @STOKOHST: YEAH IT'S @USDA CERTIFIED @twitter
SO ME ON EARTH I CIRCLE BÜniv.ON
REALLY SAVZ SO SAY AN STAMP ALOUD/||||1|@STOKOHST,@USDA,@Twitter|positive
1012299151692980224|06-28-2018|RT @GrowthEnergy: Thank you @SecretarySonny, @SenJoniErnst, and @ChuckGrassley for standing up for farm families and continuing to push for?||||929|@GrowthEnergy,@SecretarySonny,@SenJoniErnst,@ChuckGrassley|positive
1012298478742048768|06-28-2018|RT @GrowthEnergy: Thank you @SecretarySonny, @SenJoniErnst, and @ChuckGrassley for standing up for farm families and continuing to push for?||||929|@GrowthEnergy,@SecretarySonny,@SenJoniErnst,@ChuckGrassley|positive
1012298452217327617|06-28-2018|RT @USDA: The Senate is beginning the process of passing a #FarmBill, have a listen - https://t.co/q2wJmTz2We https://t.co/vib3Tmb2ad|#FarmBill|#FarmBill||21|@USDA|positive
1012298227394195457|06-28-2018|@GrowthEnergy @SecretarySonny @SenJoniErnst @ChuckGrassley WTF? These 3 are fracking 90% of their constituents||||0|@GrowthEnergy,@SecretarySonny,@SenJoniErnst,@ChuckGrassley|positive
1012295653970628611|06-28-2018|RT @GrowthEnergy: Thank you @SecretarySonny, @SenJoniErnst, and @ChuckGrassley for standing up for farm families and continuing to push for?||||929|@GrowthEnergy,@SecretarySonny,@SenJoniErnst,@ChuckGrassley|positive
1012295302039007232|06-28-2018|RT @FarmersGov: We've partnered with @txagrability to help veterans pursue careers as farmers & ranchers - learn more https://t.co/79qA50NX?||||17|@FarmersGov,@txagrability|positive
1012293024200691712|06-28-2018|RT @victor_mbao: #DYK some Babesia species escape the hosts defences by clinging to the walls of blood vessels? What if we knocked out the?|#DYK|#DYK||2|@victor_mbao|positive
1012292036299575296|06-28-2018|#DYK some Babesia species escape the hosts defences by clinging to the walls of blood vessels? What if we knocked o? https://t.co/85nMuuZEq6|#DYK|#DYK||2||positive
1012291795525488640|06-28-2018|RT @GrowthEnergy: Thank you @SecretarySonny, @SenJoniErnst, and @ChuckGrassley for standing up for farm families and continuing to push for?||||929|@GrowthEnergy,@SecretarySonny,@SenJoniErnst,@ChuckGrassley|positive
1012291440297349121|06-28-2018|RT @CIRBdc: Did you know? @USDA says the states of North Dakota, South Dakota, Texas, Minnesota, California, Arizona, Mississippi, Utah and?||||2|@CIRBdc,@USDA|positive
1012288232669810688|06-28-2018|@GrowthEnergy @SecretarySonny @SenJoniErnst @ChuckGrassley Ethanol fuel is a patronage gimmick aiding over represented Midwestern farmers.||||0|@GrowthEnergy,@SecretarySonny,@SenJoniErnst,@ChuckGrassley|positive
1012287788316848129|06-28-2018|RT @Unitedminingal: @SecretarySonny The time has come to end the Environmental Assessment in @SuperiorNF . @forestservice has already deter?||||16|@Unitedminingal,@SecretarySonny,@SuperiorNF,@forestservice|positive
1012287769786372097|06-28-2018|@SecretarySonny The time has come to end the Environmental Assessment in @SuperiorNF . @forestservice has already d? https://t.co/aUMW9zhcAQ||||4|@SecretarySonny,@SuperiorNF,@forestservice|positive
1012287629289811968|06-28-2018|RT @Unitedminingal: @SecretaryZinke @SecretarySonny @SecretaryRoss @SecretaryAcosta @USRepRickNolan @RepTomEmmer @RepGosar @RepWesterman @J?||||13|@Unitedminingal,@SecretaryZinke,@SecretarySonny,@SecretaryRoss,@SecretaryAcosta,@USRepRickNolan,@RepTomEmmer,@RepGosar,@RepWesterman|positive
1012287488768069637|06-28-2018|RT @Unitedminingal: @POTUS @SecretaryZinke @DOIDepSec @KMBenedetto @SecretarySonny @RepGosar @RepWesterman @JeffSmalls @RepJasonLewis @Kari?||||14|@Unitedminingal,@POTUS,@SecretaryZinke,@DOIDepSec,@KMBenedetto,@SecretarySonny,@RepGosar,@RepWesterman,@JeffSmalls,@RepJasonLewis|positive
1012287394106703872|06-28-2018|RT @Unitedminingal: @POTUS @SecretarySonny @EPAScottPruitt @USRepRickNolan @RepTomEmmer @RepTimWalz @RepJasonLewis @RepErikPaulsen @collinp?||||15|@Unitedminingal,@POTUS,@SecretarySonny,@EPAScottPruitt,@USRepRickNolan,@RepTomEmmer,@RepTimWalz,@RepJasonLewis,@RepErikPaulsen|positive
1012286202031099904|06-28-2018|Weekly export sales will be released by the @USDA at 7:30 am today, and more reports are due out tomorrow. Here are? https://t.co/ZGDem3ioO6||||0|@USDA|positive
1012285812438794240|06-28-2018|RT @WorldFoodPrize: Drs. Lawrence Haddad and David Nabarro were announced today as the 2018 World Food Prize Laureates during a ceremony at?||||204|@WorldFoodPrize|positive
1012285397685227520|06-28-2018|RT @SecretarySonny: Busy day in Chicago and great to be with one of my predecessors, former Secretary of Agriculture Dan Glickman. We have?||||20|@SecretarySonny|positive
1012283503285817344|06-28-2018|RT @FishMaki: @DOIDepSec @SecretarySonny @SecretaryRoss @SecretaryPerry @EPAScottPruitt @SecretaryAcosta @DonaldJTrump @amyklobuchar @reper?||||7|@FishMaki,@DOIDepSec,@SecretarySonny,@SecretaryRoss,@SecretaryPerry,@EPAScottPruitt,@SecretaryAcosta,@DonaldJTrump,@amyklobuchar|positive
1012282985113116672|06-28-2018|RT @PatriciaHammes2: @SecretarySonny It?s time! end the Environmental Assessment in @SuperiorNF @forestservice has already determined there?||||7|@PatriciaHammes2,@SecretarySonny,@SuperiorNF,@forestservice|positive
1012282111846440960|06-28-2018|RT @SecretarySonny: Our flight from Chicago to D.C. was cancelled (like many flights out of O'Hare today), so we roadtripped up to Milwauke?||||28|@SecretarySonny|positive
1012281938713849856|06-28-2018|RT @NRCS_WI: RT @FarmersGov: Stay in the know while you?re on the go - sign up for updates, announcements &amp; blogs https://t.co/vwQ8KOio?||||1|@NRCS_WI,@FarmersGov|positive
1012277300577161216|06-28-2018|RT @FarmersGov: We've partnered with @txagrability to help veterans pursue careers as farmers & ranchers - learn more https://t.co/79qA50NX?||||17|@FarmersGov,@txagrability|positive
1012266706776018944|06-28-2018|YEAH IT'S @USDA CERTIFIED @twitter
SO ME ON EARTH I CIRCLE BÜniv.ON
REALLY SAVZ SO SAY AN STAMP ALOUD/||||1|@USDA,@Twitter|positive
1012266448230612994|06-28-2018|RT @GrowthEnergy: As June 1 marks the beginning of fuel restrictions on E15, leaders across the heartland are urging @USDA to push @EPA to?||||293|@GrowthEnergy,@USDA,@EPA|positive
1012265300618772481|06-28-2018|RT @victor_mbao: This technology allows ticks to be artificially fed. @USDA brings #innovation to the manfctr process of East Coast fever v?|#innovation|#innovation||7|@victor_mbao,@USDA|positive
1012262412140064768|06-28-2018|@peteswaves @RealGreyhound @CAGEDnw @GREY2KUSA It is tho bc the #AnimalRights agenda goes against the #Trump #MAGA? https://t.co/xTjDXBQ8AL|#AnimalRights,#Trump,#MAGA|#AnimalRights,#Trump,#MAGA||0|@peteswaves,@RealGreyhound,@CAGEDnw,@GREY2KUSA|positive
1012252025227218944|06-28-2018|Of course the shaky economy for these workers causing extreme depression.also admits access to adequate health care? https://t.co/0BYyZnC0XT||||0||positive
1012251455204528130|06-28-2018|RT @GrowthEnergy: Thank you @SecretarySonny, @SenJoniErnst, and @ChuckGrassley for standing up for farm families and continuing to push for?||||929|@GrowthEnergy,@SecretarySonny,@SenJoniErnst,@ChuckGrassley|positive
1012251136794021889|06-28-2018|RT @victor_mbao: This technology allows ticks to be artificially fed. @USDA brings #innovation to the manfctr process of East Coast fever v?|#innovation|#innovation||7|@victor_mbao,@USDA|positive
1012248897576669185|06-28-2018|RT @Unitedminingal: @clivesmom @MinnesotaMiners @SecretarySonny @POTUS @SuperiorNF An EIS was completed in 2012 on what @TwinMetals is curr?||||8|@Unitedminingal,@clivesmom,@MinnesotaMiners,@SecretarySonny,@POTUS,@SuperiorNF,@TwinMetals|positive
1012245562316341248|06-28-2018|RT @FarmersGov: Honey bees pollinate $15 billion worth of crops each year, including more than 130 fruits & vegetables https://t.co/pScBuET?||||60|@FarmersGov|positive
1012244563304570880|06-28-2018|RT @victor_mbao: This technology allows ticks to be artificially fed. @USDA brings #innovation to the manfctr process of East Coast fever v?|#innovation|#innovation||7|@victor_mbao,@USDA|positive
1012235929325637632|06-28-2018|.@USGSA, @USDA conduct industry day for IT modernization CoE program?s Phase II #GovCon https://t.co/S62vyQWv2Z|#GovCon|#GovCon||0|@USGSA,@USDA|positive
1012221927405080576|06-28-2018|.@SecretarySonny I oppose @USDA's deadly taxpayer-funded kitten experiments! Please take action to end this waste &? https://t.co/Z2ahq9I6hV||||0|@SecretarySonny,@USDA|positive
1012221926666833920|06-28-2018|.@USDA_ARS I oppose @USDA's deadly taxpayer-funded kitten experiments! Please take action to end this waste & abuse? https://t.co/VKqkpXf70u||||0|@USDA_ARS,@USDA|positive
1012221925890895873|06-28-2018|.@kencalvert As a taxpayer, I oppose @USDA's deadly #kitten experiments. Please cosponsor the bipartisan KITTEN Act? https://t.co/LE2n5FcCQ2|#kitten|#kitten||0|@KenCalvert,@USDA|positive
1012221925148577792|06-28-2018|.@senkamalaharris As a taxpayer, I oppose @USDA's deadly #kitten experiments. Please cosponsor the bipartisan KITTE? https://t.co/3zj3RATsBV|#kitten|#kitten||0|@SenKamalaHarris,@USDA|positive
1012221924385198082|06-28-2018|.@senfeinstein As a taxpayer, I oppose @USDA's deadly #kitten experiments. Please cosponsor the bipartisan KITTEN A? https://t.co/ZNA7n4Jkjy|#kitten|#kitten||0|@SenFeinstein,@USDA|positive
1012221351476723713|06-28-2018|RT @GJERVOHG: SO IS HOW YOU CAN TELL AN
STAMP VIA @USDA @NCAA YUNION||||1|@GJERVOHG,@USDA,@NCAA|positive
1012220524116750337|06-28-2018|RT @USDA: USDA Deputy Secretary Steve Censky meets with @SteveForbesCEO in Salinas, CA at the #ForbesAgTech Summit. https://t.co/7nzeogWN1b|#ForbesAgTech|#ForbesAgTech||6|@USDA,@SteveForbesCEO|positive
1012219010971324421|06-28-2018|RT @GrowthEnergy: Thank you @SecretarySonny, @SenJoniErnst, and @ChuckGrassley for standing up for farm families and continuing to push for?||||929|@GrowthEnergy,@SecretarySonny,@SenJoniErnst,@ChuckGrassley|positive
1012218577276022784|06-28-2018|RT @iamUSA69: @Wealthy1Percent @japan @china @Australia @England @FRANCE24 @GermanyDiplo @WHO @UN @harvardmed @Harvard @MIT @UCLA @UVA @Duk?||||1|@iamUSA69,@Wealthy1Percent,@japan,@china,@Australia,@England,@FRANCE24,@GermanyDiplo,@WHO,@UN,@harvardmed,@Harvard,@MIT,@UCLA,@UVA|positive
1012218531570733056|06-28-2018|@Wealthy1Percent @japan @china @Australia @England @FRANCE24 @GermanyDiplo @WHO @UN @harvardmed @Harvard @MIT @UCLA? https://t.co/7YobprN55C||||1|@Wealthy1Percent,@japan,@china,@Australia,@England,@FRANCE24,@GermanyDiplo,@WHO,@UN,@harvardmed,@Harvard,@MIT,@UCLA|positive
1012218412418981888|06-28-2018|@nitrodanielle @McLeanKSM @tomphilpott @GOP @ChuckGrassley @PatRoberts @JerryMoran @RogerMarshallMD @USDA Request f? https://t.co/7oqUXJT5m2||||0|@nitrodanielle,@McLeanKSM,@tomphilpott,@GOP,@ChuckGrassley,@PatRoberts,@JerryMoran,@RogerMarshallMD,@USDA|positive
1012217741749768193|06-28-2018|RT @iamUSA69: @Wealthy1Percent @japan @china @Australia @England @FRANCE24 @GermanyDiplo @WHO @UN @harvardmed @Harvard @MIT @UCLA @UVA @Duk?||||1|@iamUSA69,@Wealthy1Percent,@japan,@china,@Australia,@England,@FRANCE24,@GermanyDiplo,@WHO,@UN,@harvardmed,@Harvard,@MIT,@UCLA,@UVA|positive
1012217718169374720|06-28-2018|@Wealthy1Percent @japan @china @Australia @England @FRANCE24 @GermanyDiplo @WHO @UN @harvardmed @Harvard @MIT @UCLA? https://t.co/tbeI0SF60H||||1|@Wealthy1Percent,@japan,@china,@Australia,@England,@FRANCE24,@GermanyDiplo,@WHO,@UN,@harvardmed,@Harvard,@MIT,@UCLA|positive
1012216851005394944|06-28-2018|SO IS HOW YOU CAN TELL AN
STAMP VIA @USDA @NCAA YUNION||||1|@USDA,@NCAA|positive
1012215862168653824|06-28-2018|RT @annamoor1995: #AKC .@USDA N a #multibillion #Dollar #PetIndustry USA, How can #Stakeholders B HAPPY with the Thousands of #Cruelty Case?|#AKC,#multibillion,#Dollar,#PetIndustry,#Stakeholders,#Cruelty|#AKC,#multibillion,#Dollar,#PetIndustry,#Stakeholders,#Cruelty||1|@annamoor1995,@USDA|positive
1012201984445812736|06-28-2018|RT @gregreiterfund: @WhiteCoatWaste @USDA_ARS @USDA So glad we have Twitter!  Facebook just notified me today about new rules on political?||||1|@gregreiterfund,@WhiteCoatWaste,@USDA_ARS,@USDA|positive
