tweetId|tweetDate|tweetText|hashtagList|location|numberRetweets|userMentions_userName
1029499505413181442|08-14-2018|RT @rjobrien: @USDA Wheat Outlook https://t.co/Gu36PUYOLY #RJOMarketInsights #Futures #Wheat $W https://t.co/Lbpfm0vKTs|#RJOMarketInsights,#Futures,#Wheat||1|@rjobrien,@USDA
1029499320834256896|08-14-2018|@SecretarySonny Perdue hearing issues from fruit, dairy and nut industries. Lots of talk about access to markets.? https://t.co/cpl2cmXvE9|||0|@SecretarySonny
1029498610910605312|08-14-2018|RT @USDA_NRCS: #DYK there are more microbes in a teaspoon of healthy soil than there are people on Earth? https://t.co/pEHIAnQEdR #soilheal?|#DYK||42|@USDA_NRCS
1029498520150179840|08-14-2018|RT @USDA: Our @forestservice and other federal, tribal, state & local government agencies work together to respond to tens of thousands of?|||50|@USDA,@forestservice
1029496829275041794|08-14-2018|RT @Lewis_Bollard: Good to see @ASPCA fighting @USDA's terrible proposal to remove line speed limits for pig slaughter. At current speeds,?|||25|@Lewis_Bollard,@ASPCA,@USDA
1029496805665296384|08-14-2018|@SecretarySonny at HMC in Kingsburg. Meeting with @CalFreshFruit and others. @dgvaladao https://t.co/RlkhceH4e9|||0|@SecretarySonny,@CalFreshFruit,@dgvaladao
1029496414504722436|08-14-2018|RT @SecretarySonny: Fact check: True. 

Also: "We have decimated that whole ecosystem, that economic ecosystem, by our rules and regulation?|||65|@SecretarySonny
1029495381116235778|08-14-2018|READ: Want to know more about who receives #FarmSubsidies? Take a look at our oversight report which analyzes the 9? https://t.co/bMQSb85izT|#FarmSubsidies||0|
1029494897382961153|08-14-2018|RT @Liberater1: .@USDA > Cage stacking is unsanitary & causes many health issues. #PuppyMills don't provide a health guarantee. https://t.c?|#PuppyMills||3|@Liberater1,@USDA
1029494790683996160|08-14-2018|@TimothyCore @creativegreeniu @Biodiesel_Media @EPA @SecretarySonny @realDonaldTrump Anyone thinking humans are the? https://t.co/X0TrmLSfII|||0|@TimothyCore,@creativegreeniu,@Biodiesel_Media,@EPA,@SecretarySonny,@realDonaldTrump
1029494588283600896|08-14-2018|#ClimateChange #Science #Research @EPA @Interior @USDA https://t.co/2AiqHgB6rr|#ClimateChange,#Science,#Research||0|@EPA,@Interior,@USDA
1029494008039591937|08-14-2018|RT @USDA_NRCS: "We?re not fad followers. If something's not sustainable, I'm not going to do it." https://t.co/kAsrjlzJMY  #soilhealth http?|#soilhealth||8|@USDA_NRCS
1029493984459149313|08-14-2018|RT @FarmersGov: Landowners across Appalachia are voluntarily managing their #forests to help at-risk song #birds, such as the golden-winged?|#forests,#birds||14|@FarmersGov
1029492845508521984|08-14-2018|RT @SecretarySonny: Continuing our California trip w/visit to Modesto farm of Paul Wenger, 3rd generation farmer & past president of @CAFar?|||29|@SecretarySonny
1029492253612371968|08-14-2018|RT @ByronBethanyID: ICYMI: Valley leaders, incl. BBID GM @rgilmore9, met with US Secretary of Agriculture @SecretarySonny and US Representa?|||2|@ByronBethanyID,@rgilmore9,@SecretarySonny
1029492246394138624|08-14-2018|@Russet_burbank @SecretaryZinke @SecretarySonny @RepLaMalfa @realDonaldTrump Your foolish. Despite what you perceiv? https://t.co/eBxGADL5qR|||0|@Russet_burbank,@SecretaryZinke,@SecretarySonny,@RepLaMalfa,@realDonaldTrump
1029492099203379201|08-14-2018|5. The survey found evidence of political interference in research at @USDA, where resources have been shifted away? https://t.co/NJllq4huTv|||0|@USDA
1029491624546631681|08-14-2018|@USDA Wheat Outlook https://t.co/Gu36PUYOLY #RJOMarketInsights #Futures #Wheat $W https://t.co/Lbpfm0vKTs|#RJOMarketInsights,#Futures,#Wheat||1|@USDA
1029491088224993280|08-14-2018|RT @angieeesunshine: @SecretarySonny talks tariffs and water following Modesto town hall with @RepJeffDenham and @RepJimCosta https://t.co/?|||1|@angieeesunshine,@SecretarySonny,@RepJeffDenham,@RepJimCosta
1029490709345300480|08-14-2018|@SecretarySonny @CAFarmBureau @RepJimCosta @RepJeffDenham Is it walnut? For the first time I see that walnut. What kind? ?|||0|@SecretarySonny,@CAFarmBureau,@RepJimCosta,@RepJeffDenham
1029490520920219650|08-14-2018|@SecretaryZinke @SecretarySonny @RepLaMalfa By clear cutting them? What are your plans mr. Zinke?|||0|@SecretaryZinke,@SecretarySonny,@RepLaMalfa
1029490417400594433|08-14-2018|ICYMI: Valley leaders, incl. BBID GM @rgilmore9, met with US Secretary of Agriculture @SecretarySonny and US Repres? https://t.co/ExAmGGClLP|||2|@rgilmore9,@SecretarySonny
1029489891086921729|08-14-2018|RT @Nenagh9: @annamoor1995 @USDA @akc Despicable!.... looks like a. Chinese dog farm!|||3|@Nenagh9,@annamoor1995,@USDA,@akc
1029489681287790592|08-14-2018|So @goyaproducts fake organic shit is just that: fake #organic . Not @usda organic means zilch.|#organic||0|@goyaproducts,@USDA
1029489145536806914|08-14-2018|RT @USDA_NRCS: "We?re not fad followers. If something's not sustainable, I'm not going to do it." https://t.co/kAsrjlzJMY  #soilhealth http?|#soilhealth||8|@USDA_NRCS
1029488642706878466|08-14-2018|RT @SecretarySonny: At a lunch with @SecretaryZinke & employees from multiple agencies fighting wildfires in California. Important to remem?|||141|@SecretarySonny,@SecretaryZinke
1029488172550512643|08-14-2018|@SecretaryZinke @SecretarySonny @RepLaMalfa Properly manage means clear cut to you and your cronies. Old growth for? https://t.co/AB1uAYg8kV|||0|@SecretaryZinke,@SecretarySonny,@RepLaMalfa
1029487949539364864|08-14-2018|RT @USDA: Our @forestservice and other federal, tribal, state & local government agencies work together to respond to tens of thousands of?|||50|@USDA,@forestservice
1029487830119133184|08-14-2018|.@USDA to purchase up to $50M worth of milk. Details from @ceboudreau: https://t.co/rvnlvsp8uC|||0|@USDA,@ceboudreau
1029487575801704450|08-14-2018|@SecretarySonny @RepJimCosta Did you tell them that dairy production is a major contributor to climate change?|||0|@SecretarySonny,@RepJimCosta
1029486832969560065|08-14-2018|RT @RepRichardNeal: Aaron and Kim at @HagersFarm in #Shelburne struggled with rising costs at their dairy farm so they worked with the Farm?|#Shelburne||5|@RepRichardNeal,@HagersFarm
1029486420849700864|08-14-2018|RT @USDA: Our @forestservice and other federal, tribal, state & local government agencies work together to respond to tens of thousands of?|||50|@USDA,@forestservice
1029486355917807617|08-14-2018|RT @SecretarySonny: More free-flowing conversations with California producers at Joseph Gallo Farms in Atwater. Able to catch a quick tour?|||19|@SecretarySonny
1029486201819017216|08-14-2018|@VP @POTUS @SecretaryZinke @SecretarySonny i gat to move it move it|||0|@VP,@POTUS,@SecretaryZinke,@SecretarySonny
1029486133833388032|08-14-2018|@Biodiesel_Media @EPA @SecretarySonny @realDonaldTrump The internal combustion engine is obsolete so if you're stil? https://t.co/RO9QG13vSS|||0|@Biodiesel_Media,@EPA,@SecretarySonny,@realDonaldTrump
1029485857990881281|08-14-2018|Via @SenRubioPress?? After securing Hurricane Irma disaster funding earlier this year as a Senate appropriator, I a? https://t.co/wIyR68xA7X|||0|@SenRubioPress
1029485558299541504|08-14-2018|.@USDA announces #milk buy @brownfield #agnews https://t.co/sRyT8WRJ1N|#milk,#agnews||0|@USDA,@brownfield
1029485536199815170|08-14-2018|.@USDA announces #milk buy @brownfield #agnews https://t.co/lrvf7hhKqb|#milk,#agnews||1|@USDA,@brownfield
1029485237267562496|08-14-2018|RT @nmpf: The National Milk Producers Federation welcomes the announcement today by @USDA that it will purchase $50 million worth of fluid?|||15|@nmpf,@USDA
1029484908421337088|08-14-2018|RT @usdafsa: It?s #backtoschool time! Also a good time for @4H & @NationalFFA members to consider a youth loan to finance their ag projects?|#backtoschool||20|@usdafsa,@4H,@NationalFFA
1029484902700466176|08-14-2018|@MMoskal2 @SecretaryZinke @SecretarySonny @RepLaMalfa @realDonaldTrump good luck with that - he has dismantled ever? https://t.co/7ZIvUB6F5y|||0|@MMoskal2,@SecretaryZinke,@SecretarySonny,@RepLaMalfa,@realDonaldTrump
1029484886472708098|08-14-2018|@SecretarySonny @RepJeffDenham @POTUS What is an illegal retaliatory tariff????  Example????|||0|@SecretarySonny,@RepJeffDenham,@POTUS
